split,pair,tr_kappa,tr_halflife,tr_vr,tr_excess,tr_nev,oos_excess,oos_kappa,oos_nev,oos_floor,oos_obs
0,BTCUSDT_THETAUSDT,0.00820250901387588,84.50428757681021,0.3601438596798385,0.17973891316509882,42,-0.13612143293795098,0.002285892977561834,19,1.1489304722775227,1.0128090393395717
0,BTCUSDT_ZILUSDT,0.008403714706405054,82.4810461535123,0.25291656269975504,0.2905503087790704,34,0.14817256249389188,0.019727342001201006,22,0.9467842768309975,1.0949568393248894
0,BTCUSDT_ACHUSDT,0.004928214910738349,140.64873247504084,0.4754921705465244,0.4411994853396167,33,0.0825825085945735,0.006478982493745561,15,1.0000621306741793,1.0826446392687528
0,BTCUSDT_ZRXUSDT,0.0030862281179041377,224.59363147487056,0.759652470582694,0.49448074144800547,31,-0.44948721841496597,0.001958317223039608,17,1.0405200375900907,0.5910328191751247
0,BTCUSDT_LDOUSDT,0.004603580170424557,150.56698371694068,0.6953856904832185,0.4163714260703123,38,0.6003111331601143,0.0006903159310836343,18,0.9579464237765338,1.5582575569366481
0,BTCUSDT_MANAUSDT,0.005065233671749091,136.84406791061085,0.43110936934074545,0.3659198025227177,35,0.18849241382822735,0.005031921770114453,16,0.8783652792297421,1.0668576930579694
0,BTCUSDT_STORJUSDT,0.0015142906264384126,457.73721930130176,0.7677385861422158,-0.12998968821421353,29,0.20667151906697856,0.0002935771544396364,17,1.0081380542058267,1.2148095732728053
0,BTCUSDT_RVNUSDT,0.0059110952235334685,117.26205624303977,0.28974790922594623,0.3659349488424173,42,0.13459703896017994,0.0037341654516079375,18,0.9195051867448688,1.0541022257050487
0,BTCUSDT_FILUSDT,0.0042436299128761614,163.3382728443815,0.5313852175115967,-0.04193034503879889,33,-0.07300600470029206,0.006193409731236214,15,0.9839890593350598,0.9109830546347677
0,BTCUSDT_IOTAUSDT,0.003612903251878685,191.85323609191957,0.6129213391294551,0.32097637271851065,41,0.034900529334653374,0.0018443999232818638,17,0.9065779147762868,0.9414784441109402
0,BTCUSDT_POLYXUSDT,0.0037019998588944045,187.23587438681113,0.6281355680592616,1.0002392161627234,32,0.33555909444640897,0.002141062376222134,19,0.9414058102112911,1.2769649046577
